game_id,season,week,season_type,start_time_tbd,completed,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_division,home_points,away_id,away_team,away_conference,away_division,away_points,excitement_index,notes,date,start_time,away_q1,away_q2,away_q3,away_q4,home_q1,home_q2,home_q3,home_q4
401405120,2022,8,regular,False,True,False,True,109813.0,3632.0,Beaver Stadium,213,Penn State,Big Ten,fbs,45.0,135,Minnesota,Big Ten,fbs,17.0,4.4455728601,,2022-10-22,23:30:00.000,3.0,7.0,0.0,7.0,0.0,17.0,21.0,7.0
401415642,2022,8,regular,False,True,False,True,38245.0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,fbs,34.0,2116,UCF,American Athletic,fbs,13.0,4.3769440213,,2022-10-22,23:30:00.000,0.0,3.0,7.0,3.0,3.0,14.0,7.0,10.0
401403925,2022,8,regular,False,True,False,True,77837.0,3994.0,Williams-Brice Stadium,2579,South Carolina,SEC,fbs,30.0,245,Texas A&M,SEC,fbs,24.0,7.5659958726,,2022-10-22,23:30:00.000,3.0,11.0,7.0,3.0,17.0,0.0,7.0,6.0
401404020,2022,8,regular,False,True,False,True,27679.0,3893.0,Reser Stadium,204,Oregon State,Pac-12,fbs,42.0,38,Colorado,Pac-12,fbs,9.0,1.6505629822,,2022-10-23,00:00:00.000,0.0,3.0,6.0,0.0,7.0,14.0,14.0,7.0
401411143,2022,8,regular,False,True,False,True,41840.0,3873.0,Papa John's Cardinal Stadium,97,Louisville,ACC,fbs,24.0,221,Pittsburgh,ACC,fbs,10.0,7.4509577458,,2022-10-23,00:00:00.000,7.0,0.0,3.0,0.0,0.0,7.0,0.0,17.0
401404097,2022,8,regular,False,True,False,True,47881.0,3616.0,Amon G. Carter Stadium,2628,TCU,Big 12,fbs,38.0,2306,Kansas State,Big 12,fbs,28.0,5.5355980095,,2022-10-23,00:00:00.000,7.0,21.0,0.0,0.0,10.0,7.0,14.0,7.0
401415244,2022,8,regular,False,True,False,True,21420.0,3984.0,War Memorial Stadium,2751,Wyoming,Mountain West,fbs,28.0,328,Utah State,Mountain West,fbs,14.0,5.97901113,,2022-10-23,01:45:00.000,0.0,7.0,7.0,0.0,7.0,10.0,3.0,8.0
401404019,2022,8,regular,False,True,False,True,34601.0,3831.0,California Memorial Stadium,25,California,Pac-12,fbs,21.0,264,Washington,Pac-12,fbs,28.0,4.97784746,,2022-10-23,02:30:00.000,6.0,0.0,8.0,14.0,0.0,0.0,14.0,7.0
401415245,2022,8,regular,False,True,False,True,16363.0,3816.0,Mackay Stadium,2440,Nevada,Mountain West,fbs,7.0,21,San Diego State,Mountain West,fbs,23.0,4.2216471357,,2022-10-23,02:30:00.000,10.0,3.0,10.0,0.0,0.0,7.0,0.0,0.0
401411146,2022,9,regular,False,True,False,True,56919.0,3670.0,Carter-Finley Stadium,152,NC State,ACC,fbs,22.0,259,Virginia Tech,ACC,fbs,21.0,7.6057577502,,2022-10-27,23:30:00.000,0.0,0.0,21.0,0.0,0.0,3.0,7.0,12.0
401426359,2022,9,regular,False,True,False,True,27332.0,3815.0,M. M. Roberts Stadium,2572,Southern Mississippi,Sun Belt,fbs,39.0,309,Louisiana,Sun Belt,fbs,24.0,4.5876576229,,2022-10-27,23:30:00.000,5.0,6.0,6.0,7.0,20.0,9.0,0.0,10.0
401404026,2022,9,regular,False,True,False,True,21179.0,3820.0,Martin Stadium,265,Washington State,Pac-12,fbs,17.0,254,Utah,Pac-12,fbs,21.0,4.6152812243,,2022-10-28,02:00:00.000,0.0,14.0,7.0,0.0,0.0,7.0,0.0,10.0
401426594,2022,9,regular,False,True,False,True,12478.0,218.0,FIU Stadium,2229,Florida International,Conference USA,fbs,42.0,2348,Louisiana Tech,Conference USA,fbs,34.0,7.398079769,,2022-10-29,00:00:00.000,10.0,7.0,0.0,10.0,7.0,14.0,3.0,3.0
401415645,2022,9,regular,False,True,False,False,55525.0,3801.0,LaVell Edwards Stadium,252,BYU,FBS Independents,fbs,24.0,151,East Carolina,American Athletic,fbs,27.0,6.8839901091,,2022-10-29,00:00:00.000,7.0,10.0,7.0,3.0,3.0,14.0,7.0,0.0
401404129,2022,9,regular,False,True,False,False,49861.0,1964.0,Carrier Dome,183,Syracuse,ACC,fbs,24.0,87,Notre Dame,FBS Independents,fbs,41.0,4.2927832038,,2022-10-29,16:00:00.000,7.0,14.0,3.0,17.0,7.0,0.0,10.0,7.0
401404100,2022,9,regular,False,True,False,True,58716.0,3772.0,Jack Trice Stadium,66,Iowa State,Big 12,fbs,13.0,201,Oklahoma,Big 12,fbs,27.0,4.5069068794,,2022-10-29,16:00:00.000,3.0,10.0,7.0,7.0,3.0,3.0,0.0,7.0
401411147,2022,9,regular,False,True,False,True,61007.0,3697.0,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,fbs,41.0,59,Georgia Tech,ACC,fbs,16.0,2.3592812893,,2022-10-29,16:00:00.000,3.0,0.0,7.0,6.0,7.0,17.0,7.0,10.0
401404154,2022,9,regular,False,True,False,False,25527.0,3892.0,Rentschler Field,41,Connecticut,FBS Independents,fbs,13.0,103,Boston College,ACC,fbs,3.0,7.0240934351,,2022-10-29,16:00:00.000,0.0,3.0,0.0,0.0,10.0,0.0,0.0,3.0
401404103,2022,9,regular,False,True,False,True,50426.0,3842.0,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,fbs,31.0,2628,TCU,Big 12,fbs,41.0,5.4585677621,,2022-10-29,16:00:00.000,7.0,21.0,0.0,13.0,7.0,14.0,3.0,7.0
401403927,2022,9,regular,False,True,False,True,83792.0,3785.0,Jordan-Hare Stadium,2,Auburn,SEC,fbs,27.0,8,Arkansas,SEC,fbs,41.0,4.4290561811,,2022-10-29,16:00:00.000,7.0,10.0,14.0,10.0,3.0,10.0,0.0,14.0
401416631,2022,9,regular,False,True,False,True,11749.0,3768.0,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,fbs,9.0,193,Miami (OH),Mid-American,fbs,27.0,3.1423127812,,2022-10-29,16:00:00.000,7.0,10.0,0.0,10.0,0.0,3.0,0.0,6.0
401405126,2022,9,regular,False,True,False,True,108433.0,3632.0,Beaver Stadium,213,Penn State,Big Ten,fbs,31.0,194,Ohio State,Big Ten,fbs,44.0,5.7561272962,,2022-10-29,16:00:00.000,10.0,3.0,3.0,28.0,0.0,14.0,0.0,17.0
401415643,2022,9,regular,False,True,False,True,24228.0,4728.0,John O'Quinn Field at TDECU Stadium,248,Houston,American Athletic,fbs,42.0,58,South Florida,American Athletic,fbs,27.0,2.7854037057,,2022-10-29,16:00:00.000,14.0,0.0,7.0,6.0,14.0,14.0,7.0,7.0
401416630,2022,9,regular,False,True,False,True,14270.0,3912.0,Rynearson Stadium,2199,Eastern Michigan,Mid-American,fbs,24.0,2649,Toledo,Mid-American,fbs,27.0,6.407781482,,2022-10-29,16:00:00.000,0.0,10.0,7.0,10.0,7.0,10.0,7.0,0.0
401411150,2022,9,regular,False,True,False,True,43714.0,3923.0,Scott Stadium,258,Virginia,ACC,fbs,12.0,2390,Miami,ACC,fbs,14.0,7.5503541232,,2022-10-29,16:30:00.000,0.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0
401426593,2022,9,regular,False,True,False,True,18187.0,3895.0,Rice Stadium,242,Rice,Conference USA,fbs,23.0,2429,Charlotte,Conference USA,fbs,56.0,2.6900829476,,2022-10-29,18:00:00.000,7.0,21.0,21.0,7.0,14.0,3.0,0.0,6.0
401405123,2022,9,regular,False,True,False,True,49368.0,3953.0,TCF Bank Stadium,135,Minnesota,Big Ten,fbs,31.0,164,Rutgers,Big Ten,fbs,0.0,2.6450874863,,2022-10-29,18:30:00.000,0.0,0.0,0.0,0.0,0.0,14.0,0.0,17.0
401426361,2022,9,regular,False,True,False,True,16203.0,4246.0,Georgia State Stadium,2247,Georgia State,Sun Belt,fbs,31.0,295,Old Dominion,Sun Belt,fbs,17.0,5.6428268447,,2022-10-29,19:00:00.000,7.0,7.0,0.0,3.0,7.0,7.0,14.0,3.0
401426360,2022,9,regular,False,True,False,False,32501.0,3792.0,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,fbs,42.0,2523,Robert Morris,Big South,fcs,3.0,1.0558488006,,2022-10-29,19:30:00.000,3.0,0.0,0.0,0.0,14.0,7.0,14.0,7.0
401426597,2022,9,regular,False,True,False,True,17194.0,3796.0,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,fbs,13.0,249,North Texas,Conference USA,fbs,40.0,6.0836882038,,2022-10-29,19:30:00.000,17.0,3.0,0.0,20.0,7.0,6.0,0.0,0.0
401403928,2022,9,regular,False,True,True,True,75868.0,3712.0,EverBank Field,61,Georgia,SEC,fbs,42.0,57,Florida,SEC,fbs,20.0,1.8408830727,,2022-10-29,19:30:00.000,0.0,3.0,17.0,0.0,14.0,14.0,7.0,7.0
401404024,2022,9,regular,False,True,False,True,37077.0,3831.0,California Memorial Stadium,25,California,Pac-12,fbs,24.0,2483,Oregon,Pac-12,fbs,42.0,2.9455538773,,2022-10-29,19:30:00.000,0.0,21.0,7.0,14.0,3.0,7.0,0.0,14.0
401415644,2022,9,regular,False,True,False,True,44313.0,3652.0,Bright House Networks Stadium,2116,UCF,American Athletic,fbs,25.0,2132,Cincinnati,American Athletic,fbs,21.0,8.1690954857,,2022-10-29,19:30:00.000,0.0,6.0,7.0,8.0,10.0,0.0,2.0,13.0
401404102,2022,9,regular,False,True,False,True,51133.0,3636.0,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,fbs,48.0,197,Oklahoma State,Big 12,fbs,0.0,2.3737354401,,2022-10-29,19:30:00.000,0.0,0.0,0.0,0.0,14.0,21.0,3.0,10.0
401411148,2022,9,regular,False,True,False,True,39503.0,3873.0,Papa John's Cardinal Stadium,97,Louisville,ACC,fbs,48.0,154,Wake Forest,ACC,fbs,21.0,6.7583656735,,2022-10-29,19:30:00.000,0.0,14.0,0.0,7.0,6.0,7.0,35.0,0.0
401409242,2022,9,regular,False,True,False,True,9274.0,3985.0,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,fbs,13.0,166,New Mexico State,FBS Independents,fbs,23.0,6.4100585878,,2022-10-29,19:30:00.000,0.0,10.0,6.0,7.0,3.0,10.0,0.0,0.0
401405124,2022,9,regular,False,True,False,True,86691.0,3834.0,Memorial Stadium,158,Nebraska,Big Ten,fbs,9.0,356,Illinois,Big Ten,fbs,26.0,2.769636336,,2022-10-29,19:30:00.000,6.0,14.0,3.0,3.0,3.0,6.0,0.0,0.0
401405122,2022,9,regular,False,True,False,True,69250.0,3793.0,Kinnick Stadium,2294,Iowa,Big Ten,fbs,33.0,77,Northwestern,Big Ten,fbs,13.0,2.6390414214,,2022-10-29,19:30:00.000,0.0,0.0,7.0,6.0,10.0,10.0,3.0,10.0
401415647,2022,9,regular,False,True,False,True,22993.0,3674.0,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,fbs,34.0,2567,SMU,American Athletic,fbs,45.0,3.2792588411,,2022-10-29,19:30:00.000,14.0,10.0,21.0,0.0,7.0,0.0,13.0,14.0
401403929,2022,9,regular,False,True,False,True,77578.0,3994.0,Williams-Brice Stadium,2579,South Carolina,SEC,fbs,10.0,142,Missouri,SEC,fbs,23.0,3.1364282189,,2022-10-29,20:00:00.000,7.0,10.0,3.0,3.0,0.0,7.0,3.0,0.0
401426363,2022,9,regular,False,True,False,True,11714.0,3625.0,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,fbs,3.0,6,South Alabama,Sun Belt,fbs,31.0,2.3273580463,,2022-10-29,20:00:00.000,14.0,2.0,8.0,7.0,3.0,0.0,0.0,0.0
401403930,2022,9,regular,False,True,False,True,101915.0,3853.0,Neyland Stadium,2633,Tennessee,SEC,fbs,44.0,96,Kentucky,SEC,fbs,6.0,2.5217814276,,2022-10-29,23:00:00.000,6.0,0.0,0.0,0.0,7.0,20.0,10.0,7.0
401415246,2022,9,regular,False,True,False,True,33895.0,3653.0,Albertsons Stadium,68,Boise State,Mountain West,fbs,49.0,36,Colorado State,Mountain West,fbs,10.0,1.4439570353,,2022-10-29,23:00:00.000,3.0,7.0,0.0,0.0,14.0,14.0,21.0,0.0
401404022,2022,9,regular,False,True,False,True,44006.0,3619.0,Arizona Stadium,12,Arizona,Pac-12,fbs,37.0,30,USC,Pac-12,fbs,45.0,4.6881149667,,2022-10-29,23:00:00.000,10.0,7.0,14.0,14.0,10.0,3.0,16.0,8.0
401404101,2022,9,regular,False,True,False,True,60705.0,3784.0,Jones AT&T Stadium,2641,Texas Tech,Big 12,fbs,17.0,239,Baylor,Big 12,fbs,45.0,4.6107085516,,2022-10-29,23:30:00.000,3.0,14.0,7.0,21.0,0.0,3.0,14.0,0.0
401405125,2022,9,regular,False,True,False,True,111083.0,3558.0,Michigan Stadium,130,Michigan,Big Ten,fbs,29.0,127,Michigan State,Big Ten,fbs,7.0,2.3885171724,,2022-10-29,23:30:00.000,7.0,0.0,0.0,0.0,3.0,10.0,6.0,10.0
401403931,2022,9,regular,False,True,False,True,101084.0,3795.0,Kyle Field,245,Texas A&M,SEC,fbs,28.0,145,Ole Miss,SEC,fbs,31.0,7.0542677045,,2022-10-29,23:30:00.000,7.0,3.0,14.0,7.0,14.0,0.0,0.0,14.0
401404023,2022,9,regular,False,True,False,True,40334.0,3726.0,Folsom Field,38,Colorado,Pac-12,fbs,34.0,9,Arizona State,Pac-12,fbs,42.0,2.2575020518,,2022-10-29,23:30:00.000,14.0,14.0,7.0,7.0,3.0,14.0,3.0,14.0
401411149,2022,9,regular,False,True,False,True,50500.0,3787.0,Kenan Memorial Stadium,153,North Carolina,ACC,fbs,42.0,221,Pittsburgh,ACC,fbs,24.0,7.7049513835,,2022-10-30,00:00:00.000,7.0,10.0,7.0,0.0,7.0,7.0,7.0,21.0
401426596,2022,9,regular,False,True,False,True,10727.0,3946.0,Sun Bowl Stadium,2638,UTEP,Conference USA,fbs,13.0,2393,Middle Tennessee,Conference USA,fbs,24.0,6.1256799402,,2022-10-30,01:00:00.000,10.0,0.0,7.0,7.0,0.0,10.0,0.0,3.0
401404025,2022,9,regular,False,True,False,True,43850.0,1056.0,Rose Bowl,26,UCLA,Pac-12,fbs,38.0,24,Stanford,Pac-12,fbs,13.0,2.1175140017,,2022-10-30,02:30:00.000,3.0,3.0,0.0,7.0,14.0,10.0,7.0,7.0
401415249,2022,9,regular,False,True,False,True,17117.0,3935.0,Spartan Stadium,23,San José State,Mountain West,fbs,35.0,2440,Nevada,Mountain West,fbs,28.0,7.6887980778,,2022-10-30,02:30:00.000,7.0,7.0,7.0,7.0,0.0,7.0,14.0,14.0
401415248,2022,9,regular,False,True,False,True,37107.0,3660.0,Bulldog Stadium,278,Fresno State,Mountain West,fbs,32.0,21,San Diego State,Mountain West,fbs,28.0,5.9428049839,,2022-10-30,02:30:00.000,7.0,14.0,7.0,0.0,3.0,7.0,7.0,15.0
401415247,2022,9,regular,False,True,False,True,9346.0,7220.0,Clarence T.C. Ching Athletics Complex,62,Hawai'i,Mountain West,fbs,20.0,2751,Wyoming,Mountain West,fbs,27.0,5.0596555356,,2022-10-30,03:59:00.000,0.0,10.0,3.0,14.0,7.0,3.0,3.0,7.0
401416632,2022,10,regular,False,True,False,True,6455.0,3696.0,Dix Stadium,2309,Kent State,Mid-American,fbs,20.0,2050,Ball State,Mid-American,fbs,27.0,7.1116146151,,2022-11-01,23:00:00.000,0.0,17.0,3.0,7.0,13.0,0.0,0.0,7.0
401416633,2022,10,regular,False,True,False,True,16401.0,3876.0,Peden Stadium,195,Ohio,Mid-American,fbs,45.0,2084,Buffalo,Mid-American,fbs,24.0,6.8310741047,,2022-11-01,23:30:00.000,0.0,10.0,14.0,0.0,17.0,7.0,7.0,14.0
401416634,2022,10,regular,False,True,False,True,6055.0,3764.0,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,fbs,22.0,2117,Central Michigan,Mid-American,fbs,35.0,4.2629812442,,2022-11-02,23:00:00.000,14.0,7.0,7.0,7.0,0.0,0.0,7.0,15.0
401416635,2022,10,regular,False,True,False,True,7589.0,3700.0,Doyt Perry Stadium,189,Bowling Green,Mid-American,fbs,13.0,2711,Western Michigan,Mid-American,fbs,9.0,6.2398355164,,2022-11-02,23:00:00.000,0.0,0.0,6.0,3.0,0.0,6.0,7.0,0.0
401426601,2022,10,regular,False,True,False,True,18326.0,3895.0,Rice Stadium,242,Rice,Conference USA,fbs,37.0,2638,UTEP,Conference USA,fbs,30.0,7.6086148173,,2022-11-03,23:00:00.000,7.0,10.0,3.0,10.0,10.0,10.0,7.0,10.0
401404155,2022,10,regular,False,True,False,False,23430.0,3892.0,Rentschler Field,41,Connecticut,FBS Independents,fbs,27.0,113,UMass,FBS Independents,fbs,10.0,4.2259778309,,2022-11-04,23:00:00.000,3.0,7.0,0.0,0.0,7.0,6.0,7.0,7.0
401411151,2022,10,regular,False,True,False,True,34092.0,3615.0,Alumni Stadium,103,Boston College,ACC,fbs,31.0,150,Duke,ACC,fbs,38.0,3.3389316101,,2022-11-04,23:00:00.000,10.0,14.0,7.0,7.0,7.0,7.0,7.0,10.0
401404031,2022,10,regular,False,True,False,True,62142.0,3765.0,Husky Stadium,264,Washington,Pac-12,fbs,24.0,204,Oregon State,Pac-12,fbs,21.0,9.7031450874,,2022-11-05,02:30:00.000,7.0,7.0,7.0,0.0,0.0,7.0,7.0,10.0
401404141,2022,10,regular,False,True,True,False,33912.0,4258.0,Dignity Health Sports Park,349,Army,FBS Independents,fbs,7.0,2005,Air Force,Mountain West,fbs,13.0,4.5411153521,,2022-11-05,15:30:00.000,3.0,0.0,7.0,3.0,0.0,7.0,0.0,0.0
401404108,2022,10,regular,False,True,False,True,44760.0,3616.0,Amon G. Carter Stadium,2628,TCU,Big 12,fbs,34.0,2641,Texas Tech,Big 12,fbs,24.0,6.6735217728,,2022-11-05,16:00:00.000,10.0,0.0,7.0,7.0,7.0,6.0,0.0,21.0
401415649,2022,10,regular,False,True,False,True,15122.0,3674.0,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,fbs,13.0,2655,Tulane,American Athletic,fbs,27.0,3.3401471033,,2022-11-05,16:00:00.000,10.0,7.0,7.0,3.0,3.0,7.0,3.0,0.0
401405131,2022,10,regular,False,True,False,True,74057.0,347.0,Camp Randall Stadium,275,Wisconsin,Big Ten,fbs,23.0,120,Maryland,Big Ten,fbs,10.0,3.4858619335,,2022-11-05,16:00:00.000,0.0,0.0,3.0,7.0,7.0,10.0,3.0,3.0
401405129,2022,10,regular,False,True,False,True,42774.0,3911.0,Ryan Field,77,Northwestern,Big Ten,fbs,7.0,194,Ohio State,Big Ten,fbs,21.0,1.990878018,,2022-11-05,16:00:00.000,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0
401405128,2022,10,regular,False,True,False,True,86284.0,3834.0,Memorial Stadium,158,Nebraska,Big Ten,fbs,13.0,135,Minnesota,Big Ten,fbs,20.0,4.9635104017,,2022-11-05,16:00:00.000,0.0,0.0,10.0,10.0,10.0,0.0,0.0,3.0
401411156,2022,10,regular,False,True,False,True,44156.0,3923.0,Scott Stadium,258,Virginia,ACC,fbs,28.0,153,North Carolina,ACC,fbs,31.0,6.0595151939,,2022-11-05,16:00:00.000,3.0,7.0,14.0,7.0,7.0,7.0,7.0,7.0
401405130,2022,10,regular,False,True,False,True,61320.0,3907.0,Ross-Ade Stadium,2509,Purdue,Big Ten,fbs,3.0,2294,Iowa,Big Ten,fbs,24.0,3.3189342651,,2022-11-05,16:00:00.000,0.0,17.0,7.0,0.0,0.0,3.0,0.0,0.0
401403937,2022,10,regular,False,True,False,True,97797.0,3795.0,Kyle Field,245,Texas A&M,SEC,fbs,24.0,57,Florida,SEC,fbs,41.0,6.0867410295,,2022-11-05,16:00:00.000,17.0,3.0,14.0,7.0,14.0,10.0,0.0,0.0
401403936,2022,10,regular,False,True,False,True,61047.0,3838.0,Faurot Field,142,Missouri,SEC,fbs,17.0,96,Kentucky,SEC,fbs,21.0,6.7918592099,,2022-11-05,16:00:00.000,7.0,0.0,7.0,7.0,3.0,0.0,0.0,14.0
401426598,2022,10,regular,False,True,False,True,10857.0,4418.0,Jerry Richardson Stadium,2429,Charlotte,Conference USA,fbs,7.0,98,Western Kentucky,Conference USA,fbs,59.0,0.5261158393,,2022-11-05,16:00:00.000,21.0,14.0,7.0,17.0,0.0,0.0,7.0,0.0
401411157,2022,10,regular,False,True,False,True,62843.0,3799.0,Lane Stadium,259,Virginia Tech,ACC,fbs,27.0,59,Georgia Tech,ACC,fbs,28.0,13.5963728209,,2022-11-05,16:30:00.000,10.0,3.0,3.0,12.0,0.0,20.0,7.0,0.0
401426366,2022,10,regular,False,True,False,True,18327.0,3918.0,Foreman Field,295,Old Dominion,Sun Belt,fbs,0.0,276,Marshall,Sun Belt,fbs,12.0,4.8034914503,,2022-11-05,18:00:00.000,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
401415648,2022,10,regular,False,True,False,True,13862.0,3806.0,Lincoln Financial Field,218,Temple,American Athletic,fbs,54.0,58,South Florida,American Athletic,fbs,28.0,5.1648063818,,2022-11-05,18:00:00.000,7.0,7.0,14.0,0.0,3.0,13.0,17.0,21.0
401404104,2022,10,regular,False,True,False,True,83546.0,3835.0,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,fbs,35.0,239,Baylor,Big 12,fbs,38.0,5.5722350179,,2022-11-05,19:00:00.000,14.0,10.0,7.0,7.0,14.0,7.0,7.0,7.0
401426600,2022,10,regular,False,True,False,True,14298.0,3776.0,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,fbs,40.0,2393,Middle Tennessee,Conference USA,fbs,24.0,6.1791001077,,2022-11-05,19:00:00.000,7.0,14.0,0.0,3.0,14.0,13.0,13.0,0.0
401426369,2022,10,regular,False,True,False,True,22128.0,3815.0,M. M. Roberts Stadium,2572,Southern Mississippi,Sun Belt,fbs,14.0,2247,Georgia State,Sun Belt,fbs,42.0,2.9554056456,,2022-11-05,19:00:00.000,14.0,14.0,7.0,7.0,0.0,0.0,14.0,0.0
401405132,2022,10,regular,False,True,False,True,45142.0,3830.0,Memorial Stadium,84,Indiana,Big Ten,fbs,14.0,213,Penn State,Big Ten,fbs,45.0,2.4301326493,,2022-11-05,19:30:00.000,7.0,17.0,7.0,14.0,7.0,0.0,0.0,7.0
401426602,2022,10,regular,False,True,False,True,17205.0,7221.0,Protective Stadium,5,UAB,Conference USA,fbs,38.0,2636,UT San Antonio,Conference USA,fbs,44.0,5.7429936165,,2022-11-05,19:30:00.000,7.0,9.0,7.0,8.0,0.0,10.0,7.0,14.0
401415651,2022,10,regular,False,True,False,True,28048.0,3805.0,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,fbs,28.0,2116,UCF,American Athletic,fbs,35.0,6.3472412222,,2022-11-05,19:30:00.000,7.0,14.0,0.0,14.0,7.0,7.0,7.0,7.0
401404030,2022,10,regular,False,True,False,True,42089.0,3726.0,Folsom Field,38,Colorado,Pac-12,fbs,10.0,2483,Oregon,Pac-12,fbs,49.0,0.3978695113,,2022-11-05,19:30:00.000,14.0,14.0,14.0,7.0,0.0,7.0,3.0,0.0
401404032,2022,10,regular,False,True,False,True,26515.0,3940.0,Stanford Stadium,24,Stanford,Pac-12,fbs,14.0,265,Washington State,Pac-12,fbs,52.0,2.2004322478,,2022-11-05,19:30:00.000,21.0,21.0,3.0,7.0,7.0,0.0,7.0,0.0
401404105,2022,10,regular,False,True,False,True,56109.0,3772.0,Jack Trice Stadium,66,Iowa State,Big 12,fbs,31.0,277,West Virginia,Big 12,fbs,14.0,7.1509944948,,2022-11-05,19:30:00.000,0.0,7.0,0.0,7.0,3.0,7.0,0.0,21.0
401404106,2022,10,regular,False,True,False,True,43606.0,3833.0,Memorial Stadium,2305,Kansas,Big 12,fbs,37.0,197,Oklahoma State,Big 12,fbs,16.0,3.8821353165,,2022-11-05,19:30:00.000,0.0,7.0,3.0,6.0,10.0,14.0,7.0,6.0
401405127,2022,10,regular,False,True,False,True,56092.0,3832.0,Memorial Stadium,356,Illinois,Big Ten,fbs,15.0,127,Michigan State,Big Ten,fbs,23.0,5.4944776373,,2022-11-05,19:30:00.000,3.0,6.0,14.0,0.0,7.0,0.0,0.0,8.0
401415252,2022,10,regular,False,True,False,True,14154.0,3905.0,Romney Stadium,328,Utah State,Mountain West,fbs,27.0,167,New Mexico,Mountain West,fbs,10.0,5.5284951219,,2022-11-05,19:30:00.000,3.0,7.0,0.0,0.0,7.0,0.0,10.0,10.0
401403933,2022,10,regular,False,True,False,True,92746.0,3917.0,Sanford Stadium,61,Georgia,SEC,fbs,27.0,2633,Tennessee,SEC,fbs,13.0,2.6998191137,,2022-11-05,19:30:00.000,3.0,3.0,0.0,7.0,14.0,10.0,3.0,0.0
401411155,2022,10,regular,False,True,False,True,50888.0,3752.0,Heinz Field,221,Pittsburgh,ACC,fbs,19.0,183,Syracuse,ACC,fbs,9.0,6.0914109345,,2022-11-05,19:30:00.000,3.0,3.0,0.0,3.0,0.0,10.0,7.0,2.0
401403932,2022,10,regular,False,True,False,False,70072.0,3887.0,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,fbs,19.0,2335,Liberty,FBS Independents,fbs,21.0,4.4344837306,,2022-11-05,20:00:00.000,7.0,14.0,0.0,0.0,0.0,3.0,2.0,14.0
401426365,2022,10,regular,False,True,False,True,17084.0,3608.0,Paulson Stadium,290,Georgia Southern,Sun Belt,fbs,31.0,6,South Alabama,Sun Belt,fbs,38.0,6.4159701017,,2022-11-05,20:00:00.000,7.0,10.0,7.0,14.0,21.0,3.0,7.0,0.0
401415650,2022,10,regular,False,True,False,True,38461.0,3854.0,Nippert Stadium,2132,Cincinnati,American Athletic,fbs,20.0,2426,Navy,American Athletic,fbs,10.0,2.2265525999,,2022-11-05,20:00:00.000,0.0,3.0,7.0,0.0,6.0,7.0,7.0,0.0
401426599,2022,10,regular,False,True,False,True,22308.0,3825.0,Apogee Stadium,249,North Texas,Conference USA,fbs,52.0,2229,Florida International,Conference USA,fbs,14.0,1.3490344148,,2022-11-05,20:00:00.000,0.0,14.0,0.0,0.0,24.0,21.0,0.0,7.0
401426368,2022,10,regular,False,True,False,True,11376.0,3817.0,Malone Stadium,2433,Louisiana Monroe,Sun Belt,fbs,31.0,326,Texas State,Sun Belt,fbs,30.0,7.5993527036,,2022-11-05,21:00:00.000,21.0,3.0,3.0,3.0,0.0,17.0,7.0,7.0
401426367,2022,10,regular,False,True,False,True,7888.0,3666.0,Cajun Field,309,Louisiana,Sun Belt,fbs,17.0,2653,Troy,Sun Belt,fbs,23.0,7.3005577996,,2022-11-05,21:00:00.000,0.0,0.0,7.0,16.0,0.0,10.0,7.0,0.0
401404107,2022,10,regular,False,True,False,True,51216.0,3636.0,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,fbs,27.0,251,Texas,Big 12,fbs,34.0,4.0316994183,,2022-11-05,23:00:00.000,14.0,17.0,0.0,3.0,7.0,3.0,7.0,10.0
401415652,2022,10,regular,False,True,False,True,23841.0,3735.0,Gerald J. Ford Stadium,2567,SMU,American Athletic,fbs,77.0,248,Houston,American Athletic,fbs,63.0,4.5684365216,,2022-11-05,23:00:00.000,14.0,21.0,14.0,14.0,21.0,35.0,7.0,14.0
401415254,2022,10,regular,False,True,False,True,28854.0,7311.0,Snapdragon Stadium,21,San Diego State,Mountain West,fbs,14.0,2439,UNLV,Mountain West,fbs,10.0,6.3714984649,,2022-11-05,23:00:00.000,0.0,0.0,7.0,3.0,0.0,7.0,7.0,0.0
